gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,Churn
0,0,0,0,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,0,1
1,1,1,0,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,4,0
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6,2,1
0,0,0,0,1,0,0,2,2,2,2,0,2,1,1,3,75.55,2680.15,2,0
0,0,0,0,1,2,0,0,0,1,0,2,1,0,0,2,78.88347185439767,989.0880331460205,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1434.1,5,0
0,0,0,0,1,2,1,0,0,1,0,0,2,0,1,1,90.0340652723488,2367.3491765686076,2,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.02338007416063,148.18549546696693,0,1
0,0,0,0,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1,1
0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,0,1
0,0,0,0,1,0,1,0,0,2,2,0,0,2,1,2,80.45,3201.55,3,1
1,0,1,0,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,5,0
0,0,0,0,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,5,0
1,1,0,0,1,2,1,2,0,0,0,2,2,0,1,2,98.8,5617.75,4,1
0,0,1,1,1,2,1,0,2,0,2,0,0,1,1,0,83.65,5733.4,5,0
0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,90.79327567539384,1778.0721416318186,1,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,4,0
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,5,0
0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,2,85.12240175867976,3068.114784592305,2,1
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,25.65,1388.0,4,0
1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,3,74.4,306.6,0,1
1,0,1,1,0,1,0,0,0,2,2,0,2,2,0,1,46.0,2424.05,4,0
0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,21.05,531.55,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.15,826.0,3,0
0,0,1,0,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,5,0
0,0,0,0,1,2,1,0,0,2,0,1,0,0,0,2,89.11758953794846,1761.274172826127,1,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,24.25,96.05,0,1
0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,2,84.45,1058.6,1,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,74.94748523688455,156.11068897440714,0,1
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,70.35598070243299,70.35598070243299,0,1
0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,77.99948660367502,816.7853207998961,0,1
0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,80.36356197554176,502.6982605148549,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,3,0
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,76.00452199065694,158.52895860247835,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,20.947164172056915,113.31177094872623,0,1
0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,1,98.19673380548161,4429.333450294617,3,1
0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,88.9497984592985,1094.7593325838016,0,1
0,0,1,1,1,0,0,0,2,0,2,2,2,2,1,1,75.95,4542.35,4,0
1,0,0,0,1,2,1,0,0,1,0,2,0,0,1,1,90.48924473113748,632.7993706092813,0,1
1,0,1,0,1,0,0,2,2,0,0,0,0,1,1,1,53.65,3804.4,5,0
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,76.04450336706716,76.04450336706716,0,1
0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,1,90.3946612214407,191.0507480972246,0,1
1,0,0,0,1,2,1,0,0,2,0,0,1,0,1,1,88.33957753206289,2701.236837999901,2,1
0,1,1,0,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,4,0
0,1,0,0,1,2,1,0,0,2,0,0,2,0,1,2,88.85,372.45,0,1
0,1,1,0,1,0,1,2,2,2,2,2,2,2,1,0,110.0,6668.35,4,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,44.55,1462.6,2,0
1,0,1,0,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,4,1
0,0,1,0,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,43.95961860009494,43.95961860009494,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,20.5,1035.7,4,0
0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,83.58929579640684,753.4761971976045,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,0,1
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,5,0
1,1,1,0,0,1,0,0,2,2,0,2,2,0,1,0,52.3,3765.05,5,0
0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,2,94.27032426161487,94.27032426161487,0,1
0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,78.05940962449124,1110.4457246776465,1,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55,0,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,5,0
0,0,0,0,1,2,1,0,0,1,0,2,1,0,1,1,100.65191338561829,1358.1918247692984,1,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,70.7,141.45,0,1
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,73.66667924325505,334.31667556230235,0,1
0,0,1,0,1,2,1,0,2,2,2,0,0,2,0,1,90.2,6297.65,5,0
0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85,1,0
1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,0,1
0,0,1,0,1,1,1,1,0,2,0,2,1,0,1,1,101.91298065333518,2254.67823177496,1,1
0,0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,75.55,4707.85,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.12381576073078,20.12381576073078,0,1
0,0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,48.25,1293.8,2,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,81.44222845773669,1327.229990408821,1,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.9,199.45,0,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,74.77520221449645,74.77520221449645,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,2,0
0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45,0,1
0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,3,83.42384366646971,156.04849824264934,0,1
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,4,0
0,0,1,1,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3996.8,5,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,53.52879016708204,53.52879016708204,0,1
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,19.3,360.35,1,0
1,0,1,0,1,2,0,2,0,0,0,0,0,0,1,3,55.05,2030.75,3,0
0,0,0,0,1,2,1,2,1,0,1,2,2,1,1,2,108.34449156082411,5555.270136725472,4,1
1,0,1,0,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,3,1
0,0,0,0,1,2,1,0,2,0,0,2,2,1,0,0,100.59811632159436,6137.55191395058,4,1
0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1275.6,4,0
1,0,1,1,1,0,0,2,2,0,2,0,0,2,0,1,60.5,3121.45,4,0
1,0,1,0,1,0,0,0,1,0,1,2,2,0,1,2,99.34306934795434,990.8700590857244,0,1
0,1,0,0,1,2,0,0,2,2,2,2,0,2,1,0,75.5,5212.65,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.1,401.85,1,0
1,0,0,0,1,0,1,0,0,2,1,0,2,0,0,1,90.53798973689497,190.753525040555,0,1
0,0,1,1,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,5,1
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,68.09175592380154,617.7776726620671,0,1
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,80.90473237141897,663.2350600813653,0,1
0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,3,85.1,6155.4,5,0
1,1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1901.0,5,0
0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.35,79.35,0,1
0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,2,85.0,85.0,0,1
0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,84.86049788481951,2598.687155060211,2,1
1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,50.6776230933749,50.6776230933749,0,1
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.41718986814537,74.41718986814537,0,1
0,0,1,0,1,2,1,1,2,0,0,0,2,0,1,1,99.26951555014101,6590.276901913573,5,1
0,0,0,1,1,2,1,0,2,0,0,2,1,0,0,2,97.30567383251739,364.9494841970439,0,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,77.21328614011239,1069.905115184103,1,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.78871621334613,74.78871621334613,0,1
1,0,1,1,1,0,0,0,2,0,2,2,2,2,0,0,76.95,4543.95,4,0
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,84.74134272333737,627.6495635181841,0,1
1,0,0,0,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,4,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.45,481.1,1,0
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,44.682811158915946,44.682811158915946,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,24.6129603537233,24.6129603537233,0,1
1,0,1,1,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,3,0
0,0,1,0,1,2,0,2,2,0,2,0,0,2,0,0,64.75,4804.75,5,0
1,0,0,0,1,0,1,0,0,1,0,2,2,0,1,1,93.17554716110867,1777.2547348539467,1,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,74.59459521205468,270.46006035319766,0,1
1,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,82.3,5815.15,5,0
0,0,1,0,1,2,1,2,2,2,0,2,0,0,1,2,99.25789122855926,4535.653427802151,3,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,19.8,19.8,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,45.33293209655889,418.1695617076536,0,1
0,1,1,0,1,2,1,0,0,2,2,2,2,1,1,2,108.08065658234119,4534.020603768714,3,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,4,0
0,0,0,1,1,0,0,2,0,0,2,0,2,0,1,0,64.5,177.4,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1303.25,5,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.145324630258855,45.145324630258855,0,1
0,0,1,0,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2,4,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,52.49463488154049,502.1380609193686,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,77.39886602930981,622.3069707449191,0,1
1,0,0,0,1,2,0,2,0,0,0,0,2,0,1,3,64.5,1888.45,2,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.25,242.0,0,1
0,0,0,0,1,0,1,0,1,2,1,2,0,0,0,2,94.92593213291288,929.6663998950213,0,1
0,1,0,0,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,0,1
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65,0,1
0,0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,49.20186210898568,271.3421947757594,0,1
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,0,90.29089706883062,184.908999165169,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.109241715286128,20.109241715286128,0,1
1,1,0,0,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,5,0
0,0,0,0,1,2,1,2,2,2,0,2,0,0,1,1,102.95,6886.25,5,1
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,74.94662379277673,544.6201376455826,0,1
0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,74.25,4859.25,5,0
1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,25.25,947.75,3,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,1,0
0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,1,82.62670582581669,741.9342530778193,0,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,81.3565379604927,184.6403804335301,0,1
0,0,0,0,1,1,1,0,0,0,1,2,2,0,1,0,98.51438143359985,1777.2712247185013,1,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.6,808.95,3,0
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,74.85,156.4,0,1
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,0,1
1,0,1,0,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,3,0
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,78.93410477132154,218.32303922771072,0,1
1,0,0,0,1,2,1,0,1,1,1,2,2,0,1,1,110.19951031070913,2317.1,1,1
0,0,0,0,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,2,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,54.006592384814056,416.1414079308427,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,19.95,927.1,3,0
0,0,0,0,1,2,1,0,1,0,0,2,2,0,1,2,97.52824876063718,386.4569257506435,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,48.1437969884149,186.62766667387757,0,1
1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.9,225.6,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,4,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.74531696640178,20.74531696640178,0,1
1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,72.46306910274345,190.29596872899236,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,18.95,130.55,0,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,74.4,1692.6,1,1
0,0,0,0,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,1,1
1,0,1,1,1,2,1,0,0,0,0,0,2,0,1,2,83.65,1465.75,1,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,0,0
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,0,1
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,113.1,8248.5,5,0
0,0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,109.85,7002.95,5,0
0,1,0,0,1,2,1,1,2,0,0,0,2,0,1,1,98.61689996064753,2496.9725220150535,1,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,86.41671519291667,263.79312564573087,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.51586758886589,45.51586758886589,0,1
0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,83.2,2032.3,1,0
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,25.05,949.85,3,0
1,0,1,0,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,4,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,1,0
0,0,0,0,1,0,1,0,2,2,2,0,2,1,1,1,94.45,5042.75,4,0
0,0,0,0,1,2,1,1,1,0,0,2,0,0,1,1,96.27321960087534,1619.032634218898,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,1,0
1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,75.7,189.2,0,1
0,0,0,0,1,0,1,1,0,2,1,2,2,0,1,2,103.44288217065332,3363.3207116105955,2,1
1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,3,60.2,563.5,0,0
0,0,0,0,1,2,1,0,0,0,0,1,2,0,1,1,93.20231088009338,892.5365156364238,0,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,79.42516885595224,79.42516885595224,0,1
1,0,0,0,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,2,0
1,0,0,0,1,2,1,2,2,2,2,2,2,2,1,2,118.2,8547.15,5,0
1,0,1,0,1,0,1,0,0,0,0,0,2,1,1,2,80.9,4557.5,4,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,74.2779618267465,208.409354790801,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,18.8,294.95,1,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,74.9,74.9,0,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,53.880263545122396,169.21578958432067,0,1
0,0,0,0,1,1,1,0,0,0,0,2,2,0,1,1,91.21278624085,2269.118063519841,1,1
0,0,1,1,1,2,1,2,0,2,0,0,0,1,0,0,84.45,5848.6,5,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,0,1
1,0,1,0,1,0,1,0,0,2,0,2,2,0,1,2,94.65,6747.35,5,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,0,1
1,1,0,0,1,0,2,1,1,1,1,1,1,2,1,0,20.05,1198.05,5,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,19.35,1033.0,4,0
0,0,1,0,0,1,0,0,2,0,2,0,0,1,0,3,35.45,1391.65,3,0
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,2,0
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1,5,0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,70.386004950933,70.386004950933,0,1
0,0,1,0,1,0,0,0,2,0,0,0,2,2,1,1,61.45,4131.2,5,0
0,0,1,1,1,0,0,2,0,0,2,0,0,1,1,0,54.95,1916.0,2,0
0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8078.1,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.2,558.8,2,0
0,0,1,1,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,5,0
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,0,1
1,0,0,0,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,0,1
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,77.06064534231268,632.7920411235858,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.0564120155837,70.0564120155837,0,1
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,0,1
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,50.18634659573565,50.18634659573565,0,1
1,1,1,0,1,2,1,0,2,2,2,2,2,1,1,0,107.35,7051.95,5,0
1,0,1,0,0,1,0,1,1,1,0,1,2,0,0,2,65.00695228266213,3016.2493273534074,3,1
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,91.46514421549016,1126.2820636353242,0,1
1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,50.29838778319214,50.29838778319214,0,1
0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,29.45,161.45,0,0
0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,2,0
1,0,1,0,1,1,1,0,0,1,0,2,2,0,1,1,98.21465281737962,4870.069038574807,3,1
1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,5,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1769504552569,69.1769504552569,0,1
1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,88.06454795638258,1275.332009207766,1,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.8050990746885,69.8050990746885,0,1
0,1,1,0,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,4,0
0,0,0,0,1,2,0,0,0,1,0,1,2,0,1,1,71.57897563375313,991.2318989922873,1,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1,4,0
1,1,0,0,1,2,0,2,2,0,0,0,0,0,1,1,58.4,964.9,1,0
0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,2,90.00189755560947,2183.6900241104217,2,1
0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,26.45,911.6,3,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,20.2,1192.3,4,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.35,265.35,0,1
1,1,1,0,1,2,1,0,2,2,2,2,0,1,1,3,98.3,6066.55,5,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1620.45,5,0
1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,73.85535510980438,545.0797632601303,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,0,1
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,0,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.4,244.65,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,5,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.9851705625482,306.4020132230344,0,1
0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,87.34735174112454,1281.7959959372924,1,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,50.78983669199193,225.5123189997487,0,1
0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,86.66392097568631,1452.2516838922104,1,1
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,81.2365068340775,585.1134237128051,0,1
0,0,1,0,0,1,0,2,0,0,2,2,0,2,0,2,45.4,1593.1,3,0
0,1,1,0,1,2,1,0,2,2,0,2,0,0,1,2,98.1,1060.2,0,1
0,0,0,0,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,5,0
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,26.45,1110.05,3,0
1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,75.60635612450527,870.4637508241625,0,1
0,0,1,1,1,2,0,0,2,2,2,2,2,1,1,1,84.15,4164.4,4,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.82691322382888,45.82691322382888,0,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.6121390448916,93.6121390448916,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.95,20.95,0,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,1,0
0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,5,0
1,0,1,0,1,2,1,0,2,2,1,2,2,1,1,2,110.94559323108781,7489.700056266673,5,1
1,0,0,0,1,2,1,0,0,0,1,0,1,0,1,1,87.0396743120482,1449.389770805981,1,1
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,73.59655982509916,325.6397812689563,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1023.95,4,0
0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,86.2,1270.2,1,1
0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,49.4,3251.85,5,0
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,100.0,3320.6,2,0
0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6,0,0
1,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,63.9,3334.95,4,0
0,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,99.55,1131.2,0,1
0,0,1,0,1,0,1,2,2,0,1,2,1,0,1,1,104.40152071660047,6207.685862816462,4,1
1,1,0,0,1,2,1,0,0,2,0,2,0,0,0,2,91.05,289.1,0,1
1,0,0,0,1,2,2,1,1,1,1,1,1,0,0,2,25.0,316.2,0,0
0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,2,114.9,8496.7,5,0
1,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65,0,1
0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,75.8,1615.1,1,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.7,730.4,2,0
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,114.7,7849.85,5,0
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,97.52630756451317,1584.243426823259,1,1
0,0,1,0,1,2,1,1,2,2,0,2,0,0,1,2,100.05808602417362,4533.818916911288,3,1
0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,85.60243741474963,908.0456317479769,0,1
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,4,0
0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,2,84.96533290012843,270.09136732664024,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1245.6,5,0
0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2745.7,2,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,18.7,383.65,2,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.50290623031131,69.50290623031131,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1363.45,5,0
0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,80.45,1072.0,1,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,81.83845106527946,244.30740770157232,0,1
0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,39.043549541335246,671.1400917329511,1,1
0,0,0,0,1,2,1,2,1,1,0,0,2,0,0,0,99.49901377391491,1237.3867180297434,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85,5,0
